run_id,system,agent_count,task_id,backbone_model,judge_model,coord_tokens,work_tokens,cwr,steps_taken,success,commit_attempts,commit_conflicts,scr,retry_exhaustions,excluded,wall_ms,sdk_version
1607d5a5-b6cf-4fc6-9ec2-b67559785733,sbus,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,8698,85856,0.1013,50,1,50,0,0.0000,0,0,214061,rust-sbus-0.1.0
04d46b00-eac0-44ae-95c6-ea0e056c4e80,crewai,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,88205,3240,27.2238,50,0,0,0,0.0000,0,0,23293,crewai-1.12.2
fca95d11-fed7-4f85-8c43-36442d1a5e47,autogen,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,462474,16473,28.0747,50,1,0,0,0.0000,0,0,355574,autogen-0.7.5
315d08ab-f4d4-4b44-b00a-8acf79b0e400,langgraph,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,27677,3322,8.3314,50,1,0,0,0.0000,0,0,116420,langgraph-1.1.3
df6bc6ce-9251-427d-b8c8-0317bde2760c,sbus,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,8543,85543,0.0999,50,1,50,0,0.0000,0,0,217615,rust-sbus-0.1.0
00d29890-674d-4fb3-aa7f-f745f0f8ec9c,crewai,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,208830,13835,15.0943,50,1,0,0,0.0000,0,0,76582,crewai-1.12.2
d248f4c8-2d97-40d4-9bb5-a82a7abc2e59,autogen,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,322650,9817,32.8665,50,1,0,0,0.0000,0,0,212299,autogen-0.7.5
20dec5c5-726e-4021-b0e7-420f70cc7629,langgraph,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,27465,3326,8.2577,50,1,0,0,0.0000,0,0,119211,langgraph-1.1.3
6dbfb47c-deed-4ded-b80a-768b23bbc8c2,sbus,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,9546,87504,0.1091,50,1,50,0,0.0000,0,0,232409,rust-sbus-0.1.0
6d1dee1e-a9eb-48a8-a97f-e7549e111b61,crewai,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,92195,5365,17.1845,50,1,0,0,0.0000,0,0,39145,crewai-1.12.2
e8c1560c-defd-453b-9f9d-5bb8f1a32b1d,autogen,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,447235,15464,28.9210,50,1,0,0,0.0000,0,0,299250,autogen-0.7.5
fdff305a-7168-49ec-b69c-0ae698879563,langgraph,4,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,27812,3260,8.5313,50,1,0,0,0.0000,0,0,112417,langgraph-1.1.3
7e3a5376-0961-4f5f-8bb1-56113f891234,sbus,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,4647,45312,0.1026,50,1,26,0,0.0000,0,0,109802,rust-sbus-0.1.0
864b96ba-5787-4a43-9215-9e2ccb56bfac,crewai,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,207880,13305,15.6242,50,0,0,0,0.0000,0,0,90766,crewai-1.12.2
71986da2-a4ef-45c1-82a6-ece9fb73e027,autogen,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,316458,8406,37.6467,50,1,0,0,0.0000,0,0,201346,autogen-0.7.5
0f6c6a4a-ea4a-4635-b5e6-e6847fc4f4db,langgraph,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,19341,1762,10.9767,50,1,0,0,0.0000,0,0,64234,langgraph-1.1.3
3dbf2e68-a766-43fd-8379-dc04da378330,sbus,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,4487,44964,0.0998,50,1,26,0,0.0000,0,0,124969,rust-sbus-0.1.0
60f2fbd6-2401-4c09-b93a-843abe9eb40f,crewai,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,88305,3310,26.6782,50,1,0,0,0.0000,0,0,29709,crewai-1.12.2
b719a4d9-bcc5-48b5-809d-49eee0dda6b4,autogen,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,251525,5078,49.5323,50,1,0,0,0.0000,0,0,158636,autogen-0.7.5
3fd6c6af-3623-4e1e-828e-1544f403100f,langgraph,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,19635,1789,10.9754,50,1,0,0,0.0000,0,0,64064,langgraph-1.1.3
26555a37-403e-444a-b89f-a6616210076d,sbus,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,4226,44401,0.0952,50,1,26,0,0.0000,0,0,112992,rust-sbus-0.1.0
4f518413-862b-4ff4-97be-e68d1254652a,crewai,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,208340,13850,15.0426,50,0,0,0,0.0000,0,0,89329,crewai-1.12.2
8f754ff0-8cd8-4819-8321-a64bf4fc1640,autogen,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,252229,4626,54.5242,50,0,0,0,0.0000,0,0,172704,autogen-0.7.5
336cf707-d9cf-43da-82d0-5ebd42e2cedf,langgraph,8,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,19515,1807,10.7997,50,1,0,0,0.0000,0,0,75076,langgraph-1.1.3
95cf0b1c-454d-4cc4-8f3f-06c3d5ec0291,sbus,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,2175,24071,0.0904,50,1,14,0,0.0000,0,0,67693,rust-sbus-0.1.0
83089b43-a949-4e7f-b04c-35785f977ef1,crewai,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,90100,3820,23.5864,50,1,0,0,0.0000,0,0,25794,crewai-1.12.2
bbf3625b-8711-43f6-ac06-0f2133daa678,autogen,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,651914,18169,35.8806,50,1,0,0,0.0000,0,0,465530,autogen-0.7.5
d0c1c0b2-d604-4a70-9429-57639caad57d,langgraph,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,14951,974,15.3501,50,1,0,0,0.0000,0,0,34082,langgraph-1.1.3
4a0d12c4-fdcc-4556-a1b5-52fc77edeb79,sbus,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,2293,24391,0.0940,50,1,14,0,0.0000,0,0,78945,rust-sbus-0.1.0
fff3ee81-916d-48ec-8823-24e9db7a3c75,crewai,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,286200,18050,15.8560,50,0,0,0,0.0000,0,0,94193,crewai-1.12.2
febbabfa-c7ba-4f45-99d5-3aba08632e0f,autogen,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,599627,16899,35.4830,50,1,0,0,0.0000,0,0,485634,autogen-0.7.5
eed92b02-c9fa-4fc0-8b9e-c57d66894fdf,langgraph,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,15065,961,15.6764,50,1,0,0,0.0000,0,0,31406,langgraph-1.1.3
272cf337-05e6-417c-af40-3b9bc88aca32,sbus,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,2238,24188,0.0925,50,1,14,0,0.0000,0,0,71452,rust-sbus-0.1.0
5f05bcdb-7f47-42e7-86c0-e28a6952e0a3,crewai,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,90025,3580,25.1466,50,1,0,0,0.0000,0,0,19553,crewai-1.12.2
0da04ec2-6e5d-4085-b393-42286d055f68,autogen,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,328772,5792,56.7631,50,0,0,0,0.0000,0,0,185286,autogen-0.7.5
3bd70d8b-549a-48d4-beb7-b32e96534d08,langgraph,16,astropy__astropy-14309,gpt-4o-mini,claude-haiku-3,14934,935,15.9722,50,1,0,0,0.0000,0,0,31502,langgraph-1.1.3
ec76013b-57da-4f19-9e0e-5492b36561b1,sbus,4,django__django-10097,gpt-4o-mini,claude-haiku-3,3384,38207,0.0886,50,1,50,0,0.0000,0,0,101518,rust-sbus-0.1.0
5dccee64-6045-482f-ab4d-1434ddc70723,crewai,4,django__django-10097,gpt-4o-mini,claude-haiku-3,223355,21040,10.6157,50,1,0,0,0.0000,0,0,113617,crewai-1.12.2
c57eb336-0049-42dd-a2c2-0ecd6a238c77,autogen,4,django__django-10097,gpt-4o-mini,claude-haiku-3,170726,5147,33.1700,50,1,0,0,0.0000,0,0,132465,autogen-0.7.5
99854fce-d4a3-45ce-9e15-1e04ba44e89e,langgraph,4,django__django-10097,gpt-4o-mini,claude-haiku-3,20823,3119,6.6762,50,1,0,0,0.0000,0,0,102017,langgraph-1.1.3
317ad50a-acf0-4ed5-9e58-289a77a2135b,sbus,4,django__django-10097,gpt-4o-mini,claude-haiku-3,3603,38672,0.0932,50,1,50,0,0.0000,0,0,100318,rust-sbus-0.1.0
efb4bdc8-02a8-4e76-9a2c-2da3018f12d7,crewai,4,django__django-10097,gpt-4o-mini,claude-haiku-3,264050,24520,10.7688,50,0,0,0,0.0000,0,0,140551,crewai-1.12.2
58aa92f9-16f9-4fba-974a-07094c27b038,autogen,4,django__django-10097,gpt-4o-mini,claude-haiku-3,226413,7615,29.7325,50,1,0,0,0.0000,0,0,243446,autogen-0.7.5
f68560ab-2292-41c9-aec7-6d18ac4fb76e,langgraph,4,django__django-10097,gpt-4o-mini,claude-haiku-3,21333,3132,6.8113,50,1,0,0,0.0000,0,0,118438,langgraph-1.1.3
24d94251-b6d1-4b09-8a4d-339705f79579,sbus,4,django__django-10097,gpt-4o-mini,claude-haiku-3,3400,38214,0.0890,50,1,50,0,0.0000,0,0,100148,rust-sbus-0.1.0
1f9790e0-c9d1-48ba-adef-0c0c13896395,crewai,4,django__django-10097,gpt-4o-mini,claude-haiku-3,1413485,44195,31.9829,50,1,0,0,0.0000,0,0,263973,crewai-1.12.2
b897010a-d7b5-463d-b274-da3c6fc74088,autogen,4,django__django-10097,gpt-4o-mini,claude-haiku-3,320148,11829,27.0647,50,1,0,0,0.0000,0,0,398677,autogen-0.7.5
f7231279-125e-474f-be15-f07851c9e23a,langgraph,4,django__django-10097,gpt-4o-mini,claude-haiku-3,21638,3275,6.6070,50,1,0,0,0.0000,0,0,127587,langgraph-1.1.3
19a65fc2-6abd-465c-a20f-84ca172209d7,sbus,8,django__django-10097,gpt-4o-mini,claude-haiku-3,1611,19676,0.0819,50,1,26,0,0.0000,0,0,72029,rust-sbus-0.1.0
4251e885-272d-48db-a180-5c0ff51e1aa4,crewai,8,django__django-10097,gpt-4o-mini,claude-haiku-3,258205,23045,11.2044,50,0,0,0,0.0000,0,0,136910,crewai-1.12.2
b241df75-7c37-4d79-8173-8dd74e1a38c1,autogen,8,django__django-10097,gpt-4o-mini,claude-haiku-3,309013,9991,30.9291,50,1,0,0,0.0000,0,0,249741,autogen-0.7.5
7f395a4c-9001-423f-9c7d-9914b419a767,langgraph,8,django__django-10097,gpt-4o-mini,claude-haiku-3,13080,1644,7.9562,50,1,0,0,0.0000,0,0,60935,langgraph-1.1.3
ea07bef4-0db2-493b-b43d-3d091c521b43,sbus,8,django__django-10097,gpt-4o-mini,claude-haiku-3,1847,20195,0.0915,50,1,26,0,0.0000,0,0,62259,rust-sbus-0.1.0
2c11cf8d-b7e8-4ab3-a42d-4d336da1d3a8,crewai,8,django__django-10097,gpt-4o-mini,claude-haiku-3,1443140,51135,28.2222,50,1,0,0,0.0000,0,0,254875,crewai-1.12.2
4070904e-5fa1-451f-8275-0e724e37e104,autogen,8,django__django-10097,gpt-4o-mini,claude-haiku-3,296902,9683,30.6622,50,1,0,0,0.0000,0,0,210226,autogen-0.7.5
7b550ac8-e506-4e5e-8c47-e999f5acd7e4,langgraph,8,django__django-10097,gpt-4o-mini,claude-haiku-3,13308,1755,7.5829,50,1,0,0,0.0000,0,0,57002,langgraph-1.1.3
52784612-c004-4813-bc1d-e32a07f19fc0,sbus,8,django__django-10097,gpt-4o-mini,claude-haiku-3,1628,19738,0.0825,50,1,26,0,0.0000,0,0,56602,rust-sbus-0.1.0
c27e3059-e00b-4ae4-b746-feb6ac478382,crewai,8,django__django-10097,gpt-4o-mini,claude-haiku-3,1294325,35795,36.1594,50,1,0,0,0.0000,0,0,186895,crewai-1.12.2
2f18cae5-d70d-4869-8faf-1ef7bc18581b,autogen,8,django__django-10097,gpt-4o-mini,claude-haiku-3,281888,8863,31.8050,50,1,0,0,0.0000,0,0,224939,autogen-0.7.5
2c60a214-6337-49ba-860f-0110d272ec3c,langgraph,8,django__django-10097,gpt-4o-mini,claude-haiku-3,13405,1779,7.5351,50,1,0,0,0.0000,0,0,60132,langgraph-1.1.3
ed429a88-d06e-4864-90ea-a721d114752d,sbus,16,django__django-10097,gpt-4o-mini,claude-haiku-3,815,10600,0.0769,50,1,14,0,0.0000,0,0,27044,rust-sbus-0.1.0
bce305bc-34ab-433b-a2bc-8a3912b7e5e4,crewai,16,django__django-10097,gpt-4o-mini,claude-haiku-3,1370525,37845,36.2142,50,1,0,0,0.0000,0,0,164461,crewai-1.12.2
36e05741-90fa-4d9f-877a-31dc415ba6ff,autogen,16,django__django-10097,gpt-4o-mini,claude-haiku-3,574109,16792,34.1894,50,1,0,0,0.0000,0,0,380300,autogen-0.7.5
53aa4356-361f-4ca6-b9de-4aaf9ddef9cf,langgraph,16,django__django-10097,gpt-4o-mini,claude-haiku-3,8639,857,10.0805,50,1,0,0,0.0000,0,0,30609,langgraph-1.1.3
d58e6cb8-0e35-4f2d-a9be-bc8a271222dd,sbus,16,django__django-10097,gpt-4o-mini,claude-haiku-3,833,10648,0.0782,50,1,14,0,0.0000,0,0,28476,rust-sbus-0.1.0
d87efa8e-e432-470f-bba8-e1a570adf848,crewai,16,django__django-10097,gpt-4o-mini,claude-haiku-3,1432590,43250,33.1235,50,1,0,0,0.0000,0,0,222923,crewai-1.12.2
be7a5c97-a484-42ac-9a79-7b037fc4aea2,autogen,16,django__django-10097,gpt-4o-mini,claude-haiku-3,364560,10094,36.1165,50,1,0,0,0.0000,0,0,233945,autogen-0.7.5
53695117-0882-48b7-8257-9b41f22c04d3,langgraph,16,django__django-10097,gpt-4o-mini,claude-haiku-3,8531,838,10.1802,50,1,0,0,0.0000,0,0,32332,langgraph-1.1.3
7a6b43fd-f653-4916-86df-c8dd676741dd,sbus,16,django__django-10097,gpt-4o-mini,claude-haiku-3,854,10720,0.0797,50,1,14,0,0.0000,0,0,24563,rust-sbus-0.1.0
5a79412a-8f4a-452a-b2bb-6ce0068fc0a4,crewai,16,django__django-10097,gpt-4o-mini,claude-haiku-3,192670,18915,10.1861,50,1,0,0,0.0000,0,0,90464,crewai-1.12.2
b95400bd-5df1-45d3-86ca-a3bdcd549fb2,autogen,16,django__django-10097,gpt-4o-mini,claude-haiku-3,410064,11559,35.4757,50,1,0,0,0.0000,0,0,318876,autogen-0.7.5
6490e20e-87ff-4418-9d97-35958912d3cb,langgraph,16,django__django-10097,gpt-4o-mini,claude-haiku-3,8287,780,10.6244,50,1,0,0,0.0000,0,0,29669,langgraph-1.1.3
3a338ff2-92ad-4279-a7fd-09fe674ce86c,sbus,4,django__django-10554,gpt-4o-mini,claude-haiku-3,4380,53115,0.0825,50,1,50,0,0.0000,0,0,125977,rust-sbus-0.1.0
859f5d02-6940-4ea4-a859-06b32bde51fa,crewai,4,django__django-10554,gpt-4o-mini,claude-haiku-3,197680,17160,11.5198,50,0,0,0,0.0000,0,0,96132,crewai-1.12.2
52f8d966-a35c-47b7-9d90-87ae4d70809c,autogen,4,django__django-10554,gpt-4o-mini,claude-haiku-3,344511,12182,28.2803,50,1,0,0,0.0000,0,0,326059,autogen-0.7.5
e2ffb890-2e5b-446c-92c2-f21b9daac881,langgraph,4,django__django-10554,gpt-4o-mini,claude-haiku-3,23811,3241,7.3468,50,1,0,0,0.0000,0,0,126568,langgraph-1.1.3
d510e641-23e6-4428-9593-12e34ccf322a,sbus,4,django__django-10554,gpt-4o-mini,claude-haiku-3,6579,57653,0.1141,50,1,50,0,0.0000,0,0,161780,rust-sbus-0.1.0
70a3f6fd-5e19-4f8e-b9f6-7de9ca592c56,crewai,4,django__django-10554,gpt-4o-mini,claude-haiku-3,198090,17030,11.6318,50,0,0,0,0.0000,0,0,95358,crewai-1.12.2
08d769b9-04ba-4c23-9335-8bf20b9ffb49,autogen,4,django__django-10554,gpt-4o-mini,claude-haiku-3,346972,11931,29.0816,50,1,0,0,0.0000,0,0,263146,autogen-0.7.5
3a341bb0-a702-4687-8a23-85d4d3069507,langgraph,4,django__django-10554,gpt-4o-mini,claude-haiku-3,22392,2916,7.6790,50,0,0,0,0.0000,0,0,105061,langgraph-1.1.3
0dad6dff-f86b-47e6-847a-1e369137adce,sbus,4,django__django-10554,gpt-4o-mini,claude-haiku-3,5624,55715,0.1009,50,1,50,0,0.0000,0,0,169248,rust-sbus-0.1.0
dced43d7-665a-403c-be82-50ca78475f51,crewai,4,django__django-10554,gpt-4o-mini,claude-haiku-3,1361210,34205,39.7956,50,1,0,0,0.0000,0,0,183682,crewai-1.12.2
a4565bb8-b8d7-4603-821b-3fd567a3a79c,autogen,4,django__django-10554,gpt-4o-mini,claude-haiku-3,391515,14175,27.6201,50,0,0,0,0.0000,0,0,310758,autogen-0.7.5
32530bba-f4e4-4055-b5f6-01fc27eff7e0,langgraph,4,django__django-10554,gpt-4o-mini,claude-haiku-3,23464,3163,7.4183,50,1,0,0,0.0000,0,0,115583,langgraph-1.1.3
c96c0159-c6ee-4940-891f-14bf165db87a,sbus,8,django__django-10554,gpt-4o-mini,claude-haiku-3,3013,29243,0.1030,50,1,26,0,0.0000,0,0,78611,rust-sbus-0.1.0
ec4add7b-76f0-4fcb-b161-893873c1a741,crewai,8,django__django-10554,gpt-4o-mini,claude-haiku-3,209400,17600,11.8977,50,0,0,0,0.0000,0,0,78901,crewai-1.12.2
10131dc2-ce7f-4824-98ca-95ae02dc5523,autogen,8,django__django-10554,gpt-4o-mini,claude-haiku-3,459648,15703,29.2713,50,1,0,0,0.0000,0,0,376007,autogen-0.7.5
e30f74fe-0c83-43c7-bf99-f140477f6c66,langgraph,8,django__django-10554,gpt-4o-mini,claude-haiku-3,14993,1652,9.0757,50,1,0,0,0.0000,0,0,57170,langgraph-1.1.3
0aabead6-a030-4bb9-978d-d0376a9a54e9,sbus,8,django__django-10554,gpt-4o-mini,claude-haiku-3,3269,29980,0.1090,50,1,26,0,0.0000,0,0,104380,rust-sbus-0.1.0
54eb3c1e-73cc-4745-b732-0ebcb4ca4daf,crewai,8,django__django-10554,gpt-4o-mini,claude-haiku-3,212090,17710,11.9757,50,0,0,0,0.0000,0,0,85794,crewai-1.12.2
2b2d6129-e003-41e4-b17c-73af2e34fac9,autogen,8,django__django-10554,gpt-4o-mini,claude-haiku-3,299994,8921,33.6278,50,1,0,0,0.0000,0,0,235197,autogen-0.7.5
0b3f8ddd-ab0e-4070-a2b8-3f782cf38565,langgraph,8,django__django-10554,gpt-4o-mini,claude-haiku-3,15707,1820,8.6302,50,1,0,0,0.0000,0,0,58420,langgraph-1.1.3
94b1f6ac-96cd-4f08-8afa-b0a4b1092339,sbus,8,django__django-10554,gpt-4o-mini,claude-haiku-3,3302,29912,0.1104,50,1,26,0,0.0000,0,0,90550,rust-sbus-0.1.0
63456f5b-0ce1-4165-8076-8439c9e70444,crewai,8,django__django-10554,gpt-4o-mini,claude-haiku-3,208410,17605,11.8381,50,0,0,0,0.0000,0,0,83309,crewai-1.12.2
0cab0eae-b64b-4714-8fc2-b06c0280831e,autogen,8,django__django-10554,gpt-4o-mini,claude-haiku-3,326798,9850,33.1775,50,1,0,0,0.0000,0,0,244584,autogen-0.7.5
d391aac5-1b6a-46ce-8c9b-49a0ad634882,langgraph,8,django__django-10554,gpt-4o-mini,claude-haiku-3,14497,1516,9.5627,50,0,0,0,0.0000,0,0,51502,langgraph-1.1.3
2af86aa9-ec9b-4f1e-9fed-0c2ab1e04ad4,sbus,16,django__django-10554,gpt-4o-mini,claude-haiku-3,1477,15655,0.0943,50,1,14,0,0.0000,0,0,39112,rust-sbus-0.1.0
10d77cd8-f161-4f62-a26a-b79e3134847f,crewai,16,django__django-10554,gpt-4o-mini,claude-haiku-3,211740,17815,11.8855,50,0,0,0,0.0000,0,0,71573,crewai-1.12.2
aa302be5-5bae-452b-91fc-08363c82907f,autogen,16,django__django-10554,gpt-4o-mini,claude-haiku-3,574289,16768,34.2491,50,1,0,0,0.0000,0,0,432570,autogen-0.7.5
c05df16e-52c4-4dd9-b529-d8435bb63f8a,langgraph,16,django__django-10554,gpt-4o-mini,claude-haiku-3,10757,848,12.6851,50,1,0,0,0.0000,0,0,37019,langgraph-1.1.3
7fd846db-2ce3-4953-ad92-511ae8c3424d,sbus,16,django__django-10554,gpt-4o-mini,claude-haiku-3,1444,15708,0.0919,50,1,14,0,0.0000,0,0,51233,rust-sbus-0.1.0
977ddf61-b387-4e76-a1d9-65840c7bdd69,crewai,16,django__django-10554,gpt-4o-mini,claude-haiku-3,152330,14460,10.5346,50,1,0,0,0.0000,0,0,79630,crewai-1.12.2
ea773dc6-9d0b-4e97-a531-479bed4f3929,autogen,16,django__django-10554,gpt-4o-mini,claude-haiku-3,394529,10642,37.0728,50,1,0,0,0.0000,0,0,233384,autogen-0.7.5
dc6a987a-6971-4289-aeac-2a4c5377d106,langgraph,16,django__django-10554,gpt-4o-mini,claude-haiku-3,10785,824,13.0886,50,1,0,0,0.0000,0,0,35201,langgraph-1.1.3
595df508-81a4-400b-b466-45dd1f207602,sbus,16,django__django-10554,gpt-4o-mini,claude-haiku-3,1833,16420,0.1116,50,1,14,0,0.0000,0,0,62928,rust-sbus-0.1.0
e48df35a-5432-45d9-bf84-d9c521cb425b,crewai,16,django__django-10554,gpt-4o-mini,claude-haiku-3,200300,17350,11.5447,50,0,0,0,0.0000,0,0,86363,crewai-1.12.2
2d8a9c78-22ba-4da1-899d-f1a0c48fa9ca,autogen,16,django__django-10554,gpt-4o-mini,claude-haiku-3,601186,17511,34.3319,50,1,0,0,0.0000,0,0,438154,autogen-0.7.5
afa2bf24-11e9-49fd-9be3-cd37ad06673f,langgraph,16,django__django-10554,gpt-4o-mini,claude-haiku-3,10524,852,12.3521,50,1,0,0,0.0000,0,0,29591,langgraph-1.1.3
ab64e614-d3a2-45eb-bede-ef81e47c660c,sbus,4,django__django-10880,gpt-4o-mini,claude-haiku-3,3304,12763,0.2589,50,1,50,0,0.0000,0,0,104737,rust-sbus-0.1.0
19232e77-b824-4db7-8f38-fc92718cd0e6,crewai,4,django__django-10880,gpt-4o-mini,claude-haiku-3,80395,11955,6.7248,50,0,0,0,0.0000,0,0,44966,crewai-1.12.2
603466ab-f2b7-4488-b3c2-8ddb96de0e71,autogen,4,django__django-10880,gpt-4o-mini,claude-haiku-3,135672,4918,27.5868,50,1,0,0,0.0000,0,0,122426,autogen-0.7.5
8cfc7fb2-6dd1-46b8-ac38-b220df34868f,langgraph,4,django__django-10880,gpt-4o-mini,claude-haiku-3,17282,3165,5.4603,50,0,0,0,0.0000,0,0,107149,langgraph-1.1.3
2f714a21-3136-4ff5-87e5-58921ab91b46,sbus,4,django__django-10880,gpt-4o-mini,claude-haiku-3,3353,12913,0.2597,50,1,50,0,0.0000,0,0,94533,rust-sbus-0.1.0
12191b37-8659-489a-aacd-25ddfd272dcd,crewai,4,django__django-10880,gpt-4o-mini,claude-haiku-3,79855,9640,8.2837,50,1,0,0,0.0000,0,0,38583,crewai-1.12.2
d4fdf8a5-0e6c-4c35-8e18-3f5e645e3e21,autogen,4,django__django-10880,gpt-4o-mini,claude-haiku-3,192202,7210,26.6577,50,1,0,0,0.0000,0,0,150210,autogen-0.7.5
0b957699-e57e-4b8d-aca1-cf85751af4fc,langgraph,4,django__django-10880,gpt-4o-mini,claude-haiku-3,17747,3207,5.5338,50,1,0,0,0.0000,0,0,100110,langgraph-1.1.3
b8d5891a-cadd-4c0a-bf22-c24961e9ea6e,sbus,4,django__django-10880,gpt-4o-mini,claude-haiku-3,3425,13018,0.2631,50,1,50,0,0.0000,0,0,89101,rust-sbus-0.1.0
c65029ab-6840-426c-a864-c353110cc54c,crewai,4,django__django-10880,gpt-4o-mini,claude-haiku-3,167665,18675,8.9780,50,1,0,0,0.0000,0,0,61144,crewai-1.12.2
e9301c66-f882-4a93-b74d-1dc146a3bf15,autogen,4,django__django-10880,gpt-4o-mini,claude-haiku-3,141229,4990,28.3024,50,1,0,0,0.0000,0,0,111293,autogen-0.7.5
9426910c-1b62-4b28-a412-b6ec9f870560,langgraph,4,django__django-10880,gpt-4o-mini,claude-haiku-3,18675,3431,5.4430,50,1,0,0,0.0000,0,0,97432,langgraph-1.1.3
56a75e52-53cd-4906-896e-0ce98d4ff10d,sbus,8,django__django-10880,gpt-4o-mini,claude-haiku-3,1761,6843,0.2573,50,1,26,0,0.0000,0,0,48523,rust-sbus-0.1.0
e7a0884b-63fd-4859-900a-3b415d8c85c2,crewai,8,django__django-10880,gpt-4o-mini,claude-haiku-3,104095,16010,6.5019,50,1,0,0,0.0000,0,0,61299,crewai-1.12.2
371ce641-4f03-4e20-8be7-d7c540231cdb,autogen,8,django__django-10880,gpt-4o-mini,claude-haiku-3,157504,4981,31.6210,50,1,0,0,0.0000,0,0,146030,autogen-0.7.5
060c8743-04cc-4aaa-86b6-d6ff90dcae8c,langgraph,8,django__django-10880,gpt-4o-mini,claude-haiku-3,8973,1644,5.4580,50,1,0,0,0.0000,0,0,53977,langgraph-1.1.3
c9624863-c92f-4e5d-9f24-5a0c897b6795,sbus,8,django__django-10880,gpt-4o-mini,claude-haiku-3,1676,6667,0.2514,50,0,26,0,0.0000,0,0,44339,rust-sbus-0.1.0
adb1e96e-5854-4c12-8949-d1eba0f2e94b,crewai,8,django__django-10880,gpt-4o-mini,claude-haiku-3,93355,14560,6.4117,50,0,0,0,0.0000,0,0,57401,crewai-1.12.2
2cd112d6-7bc4-4ae2-89cb-5f4dbd68c630,autogen,8,django__django-10880,gpt-4o-mini,claude-haiku-3,168131,5595,30.0502,50,1,0,0,0.0000,0,0,136769,autogen-0.7.5
56f06ae6-cd0b-4a8e-b06c-3342f639d244,langgraph,8,django__django-10880,gpt-4o-mini,claude-haiku-3,9116,1617,5.6376,50,1,0,0,0.0000,0,0,52570,langgraph-1.1.3
32c373f0-873a-403e-ad78-b1db4c85d7ad,sbus,8,django__django-10880,gpt-4o-mini,claude-haiku-3,1740,6799,0.2559,50,1,26,0,0.0000,0,0,50364,rust-sbus-0.1.0
ea3eb95a-0a4e-412b-a608-2f6b9e2fa591,crewai,8,django__django-10880,gpt-4o-mini,claude-haiku-3,96545,14280,6.7609,50,1,0,0,0.0000,0,0,56339,crewai-1.12.2
8c0fa079-ceb1-4514-af97-bb40cc7833f1,autogen,8,django__django-10880,gpt-4o-mini,claude-haiku-3,200237,6730,29.7529,50,1,0,0,0.0000,0,0,154847,autogen-0.7.5
cfe413ad-46d8-400d-a60c-716cbd9fea5e,langgraph,8,django__django-10880,gpt-4o-mini,claude-haiku-3,9112,1669,5.4596,50,1,0,0,0.0000,0,0,56686,langgraph-1.1.3
f550ef8f-fd4d-49ab-9407-a32bcfa11bc2,sbus,16,django__django-10880,gpt-4o-mini,claude-haiku-3,943,3778,0.2496,50,0,14,0,0.0000,0,0,28372,rust-sbus-0.1.0
1c26b0da-60ce-4ded-8d0a-1baba4b3997d,crewai,16,django__django-10880,gpt-4o-mini,claude-haiku-3,91355,13750,6.6440,50,0,0,0,0.0000,0,0,61487,crewai-1.12.2
868b746a-148c-4153-bb33-e51fe4fa3634,autogen,16,django__django-10880,gpt-4o-mini,claude-haiku-3,323460,9982,32.4043,50,1,0,0,0.0000,0,0,264844,autogen-0.7.5
